Datum,close_price,open_price,high_price,low_price,rsi,mfi,tv,sma,williams,regrs,cci,is_in_time,time
18.05.2020 14:34:43,1.084000,1.082000,1.084000,1.082000,50.1,50.061549,1.000000,1.083143,-40.000000,0.108887,-27.048528,1.0,14.0
18.05.2020 15:41:11,1.086000,1.084000,1.086000,1.084000,52.6,57.201248,1.000000,1.083571,-20.000000,0.134896,17.808219,1.0,15.0
18.05.2020 17:19:59,1.088000,1.086000,1.088000,1.086000,55.1,57.212531,1.000000,1.083857,-0.000000,0.024328,72.351421,0.0,17.0
18.05.2020 17:24:35,1.090000,1.088000,1.090000,1.088000,57.4,57.223808,1.000000,1.084143,-0.000000,0.022580,132.768362,0.0,17.0
18.05.2020 18:09:38,1.092000,1.090000,1.092000,1.090000,59.7,57.235080,1.000000,1.084429,-0.000000,0.249365,191.150442,0.0,18.0
19.05.2020 08:48:27,1.094000,1.092000,1.094000,1.092000,61.9,64.400456,1.000000,1.085143,-0.000000,0.422389,238.011696,1.0,8.0
19.05.2020 12:37:42,1.096000,1.094000,1.096000,1.094000,64.0,64.419196,1.000000,1.085714,-0.000000,0.744986,266.666667,1.0,12.0
19.05.2020 22:09:15,1.092000,1.094000,1.094000,1.092000,57.2,64.385303,1.000000,1.086286,-22.222222,0.846195,172.380020,0.0,22.0
20.05.2020 09:08:51,1.096000,1.094000,1.096000,1.094000,61.6,71.529329,1.000000,1.087286,-0.000000,0.907567,204.444444,1.0,9.0
20.05.2020 15:15:58,1.098000,1.096000,1.098000,1.096000,63.6,78.653947,1.000000,1.088571,-0.000000,0.922713,211.217184,1.0,15.0
21.05.2020 13:26:52,1.100000,1.098000,1.100000,1.098000,65.5,85.753616,1.000000,1.090143,-0.000000,0.922574,206.585789,1.0,13.0
21.05.2020 16:40:18,1.096000,1.098000,1.098000,1.096000,58.8,78.586397,1.000000,1.091143,-20.000000,0.876249,141.161774,1.0,16.0
21.05.2020 16:57:38,1.094000,1.096000,1.096000,1.094000,55.7,71.439166,1.000000,1.091857,-30.000000,0.769137,100.415924,1.0,16.0
22.05.2020 07:09:43,1.092000,1.094000,1.094000,1.092000,52.7,71.383113,1.000000,1.092714,-44.444444,0.547519,67.841410,0.0,7.0
22.05.2020 10:49:36,1.090000,1.092000,1.092000,1.090000,49.8,64.268909,1.000000,1.093143,-62.500000,0.222321,37.956204,1.0,10.0
25.05.2020 08:19:22,1.088000,1.090000,1.090000,1.088000,47.0,57.163392,1.000000,1.093286,-85.714286,0.004298,10.279001,1.0,8.0
26.05.2020 06:30:47,1.092000,1.090000,1.092000,1.090000,52.7,57.174585,1.000000,1.093571,-66.666667,0.037026,41.875553,0.0,6.0
26.05.2020 10:08:57,1.094000,1.092000,1.094000,1.092000,55.3,57.185772,1.000000,1.093857,-50.000000,0.116169,63.449508,1.0,10.0
26.05.2020 11:01:29,1.096000,1.094000,1.096000,1.094000,57.8,57.196953,1.000000,1.094143,-33.333333,0.116169,86.363636,1.0,11.0
26.05.2020 13:59:01,1.098000,1.096000,1.098000,1.096000,60.1,57.208128,1.000000,1.094429,-16.666667,0.037026,107.594937,1.0,13.0
27.05.2020 11:04:04,1.094000,1.096000,1.096000,1.094000,53.6,50.060923,1.000000,1.094286,-50.000000,0.020800,66.372981,1.0,11.0
27.05.2020 11:27:30,1.098000,1.096000,1.098000,1.096000,58.5,57.206247,1.000000,1.094714,-16.666667,0.010660,94.865100,1.0,11.0
27.05.2020 11:45:14,1.100000,1.098000,1.100000,1.098000,60.7,57.217414,1.000000,1.095000,-0.000000,0.015789,115.551694,1.0,11.0
27.05.2020 11:59:01,1.102000,1.100000,1.102000,1.100000,62.8,57.228575,1.000000,1.095286,-0.000000,0.178606,131.705932,1.0,11.0
27.05.2020 14:05:55,1.098000,1.100000,1.100000,1.098000,56.2,50.060875,1.000000,1.095143,-28.571429,0.473900,89.887640,1.0,14.0
27.05.2020 14:44:04,1.102000,1.100000,1.102000,1.100000,60.7,57.226690,1.000000,1.095571,-0.000000,0.706582,118.276460,1.0,14.0
27.05.2020 16:57:30,1.098000,1.100000,1.100000,1.098000,54.7,57.211768,1.000000,1.095857,-28.571429,0.728668,77.684463,1.0,16.0
27.05.2020 17:45:15,1.096000,1.098000,1.098000,1.096000,52.0,57.196854,1.000000,1.096143,-42.857143,0.577724,47.020934,0.0,17.0
27.05.2020 21:41:46,1.100000,1.098000,1.100000,1.098000,56.7,64.324794,1.000000,1.096857,-14.285714,0.513651,83.969466,0.0,21.0
28.05.2020 02:52:50,1.102000,1.100000,1.102000,1.100000,58.8,71.439108,1.000000,1.097857,-0.000000,0.472585,111.398964,0.0,2.0
28.05.2020 15:14:15,1.104000,1.102000,1.104000,1.102000,60.9,71.461395,1.000000,1.098714,-0.000000,0.465587,144.054270,1.0,15.0
28.05.2020 17:16:27,1.106000,1.104000,1.106000,1.104000,63.0,71.483647,1.000000,1.099571,-0.000000,0.487502,172.258592,0.0,17.0
28.05.2020 18:28:24,1.108000,1.106000,1.108000,1.106000,64.9,71.505865,1.000000,1.100429,-0.000000,0.545961,199.171843,0.0,18.0
29.05.2020 06:57:22,1.110000,1.108000,1.110000,1.108000,66.8,71.528048,1.000000,1.101286,-0.000000,0.647445,218.674212,0.0,6.0
29.05.2020 11:05:52,1.112000,1.110000,1.112000,1.110000,68.6,78.652899,1.000000,1.102571,-0.000000,0.654790,226.621418,1.0,11.0
29.05.2020 12:32:16,1.114000,1.112000,1.114000,1.112000,70.4,78.675011,1.000000,1.103714,-0.000000,0.710998,230.876703,1.0,12.0
29.05.2020 17:09:21,1.110000,1.112000,1.112000,1.110000,62.8,71.505585,1.000000,1.104429,-22.222222,0.750687,164.915632,0.0,17.0
01.06.2020 03:32:00,1.114000,1.112000,1.114000,1.112000,66.7,71.527688,1.000000,1.105286,-0.000000,0.862618,176.197388,0.0,3.0
02.06.2020 10:24:57,1.116000,1.114000,1.116000,1.114000,68.5,78.652604,1.000000,1.106571,-0.000000,0.879041,179.929862,1.0,10.0
02.06.2020 11:09:51,1.118000,1.116000,1.118000,1.116000,70.2,78.674637,1.000000,1.107714,-0.000000,0.945349,181.116094,1.0,11.0
03.06.2020 02:45:33,1.120000,1.118000,1.120000,1.118000,71.8,85.780545,1.000000,1.109286,-0.000000,0.948359,178.054299,0.0,2.0
03.06.2020 09:19:23,1.122000,1.120000,1.122000,1.120000,73.4,92.856530,1.000000,1.111143,-0.000000,0.957655,171.253823,1.0,9.0
03.06.2020 17:36:56,1.124000,1.122000,1.124000,1.122000,74.9,92.867540,1.000000,1.112857,-0.000000,0.957655,166.354089,0.0,17.0
04.06.2020 09:22:51,1.120000,1.122000,1.122000,1.120000,66.7,85.688630,1.000000,1.114143,-18.181818,0.921119,127.192982,1.0,9.0
04.06.2020 13:46:55,1.124000,1.122000,1.124000,1.122000,70.2,85.706965,1.000000,1.115571,-0.000000,0.917513,134.755375,1.0,13.0
04.06.2020 13:55:09,1.126000,1.124000,1.126000,1.124000,71.8,85.725253,1.000000,1.117000,-0.000000,0.916819,136.722606,1.0,13.0
04.06.2020 14:36:21,1.122000,1.124000,1.124000,1.122000,64.4,78.564124,1.000000,1.118000,-22.222222,0.852233,107.844730,1.0,14.0
04.06.2020 15:14:36,1.126000,1.124000,1.126000,1.124000,68.0,78.586022,1.000000,1.119143,-0.000000,0.843500,119.402985,1.0,15.0
04.06.2020 16:01:58,1.128000,1.126000,1.128000,1.126000,69.6,78.607875,1.000000,1.120286,-0.000000,0.847783,125.241468,1.0,16.0
04.06.2020 16:29:43,1.130000,1.128000,1.130000,1.128000,71.2,78.629683,1.000000,1.121429,-0.000000,0.866463,130.365660,1.0,16.0
04.06.2020 16:33:31,1.132000,1.130000,1.132000,1.130000,72.7,85.725194,1.000000,1.123000,-0.000000,0.881947,132.867133,1.0,16.0
04.06.2020 16:53:47,1.134000,1.132000,1.134000,1.132000,74.2,85.743338,1.000000,1.124429,-0.000000,0.880036,137.436372,1.0,16.0
04.06.2020 17:06:27,1.136000,1.134000,1.136000,1.134000,75.6,85.761435,1.000000,1.125857,-0.000000,0.877101,140.072529,0.0,17.0
04.06.2020 17:26:21,1.132000,1.134000,1.134000,1.132000,67.6,78.593169,1.000000,1.126857,-22.222222,0.843500,112.509252,0.0,17.0
04.06.2020 20:20:52,1.136000,1.134000,1.136000,1.134000,70.9,78.614865,1.000000,1.128000,-0.000000,0.852233,121.145374,0.0,20.0
05.06.2020 08:19:27,1.138000,1.136000,1.138000,1.136000,72.4,78.636517,1.000000,1.129143,-0.000000,0.876590,126.710817,1.0,8.0
05.06.2020 10:51:57,1.134000,1.136000,1.136000,1.134000,65.1,71.476751,1.000000,1.129857,-22.222222,0.855058,101.103753,1.0,10.0
05.06.2020 11:27:12,1.132000,1.134000,1.134000,1.132000,61.7,71.422554,1.000000,1.130714,-37.500000,0.707735,82.048957,1.0,11.0
05.06.2020 14:32:05,1.130000,1.132000,1.132000,1.130000,58.5,64.294737,1.000000,1.131143,-50.000000,0.474034,64.291370,1.0,14.0
05.06.2020 19:32:37,1.128000,1.130000,1.130000,1.128000,55.3,57.175332,1.000000,1.131286,-62.500000,0.213284,46.025105,0.0,19.0
09.06.2020 09:41:09,1.126000,1.128000,1.128000,1.126000,52.3,57.160894,1.000000,1.131571,-85.714286,0.000593,26.809651,1.0,9.0
09.06.2020 14:42:52,1.130000,1.128000,1.130000,1.128000,57.3,57.171709,1.000000,1.131857,-66.666667,0.062357,44.827586,1.0,14.0
09.06.2020 15:38:49,1.132000,1.130000,1.132000,1.130000,59.6,57.182518,1.000000,1.132143,-50.000000,0.176970,59.040590,1.0,15.0
09.06.2020 15:46:07,1.134000,1.132000,1.134000,1.132000,61.8,57.193322,1.000000,1.132429,-33.333333,0.199616,74.509804,1.0,15.0
09.06.2020 17:21:54,1.136000,1.134000,1.136000,1.134000,64.0,57.204120,1.000000,1.132714,-16.666667,0.102790,90.909091,0.0,17.0
10.06.2020 13:20:05,1.138000,1.136000,1.138000,1.136000,66.0,57.214913,1.000000,1.133000,-0.000000,0.005684,107.913669,1.0,13.0
10.06.2020 20:01:08,1.134000,1.136000,1.136000,1.134000,58.8,50.058848,1.000000,1.132857,-33.333333,0.005199,72.700297,0.0,20.0
10.06.2020 20:03:49,1.138000,1.136000,1.138000,1.136000,63.1,57.213094,1.000000,1.133286,-0.000000,0.039125,101.123596,0.0,20.0
10.06.2020 20:11:08,1.140000,1.138000,1.140000,1.138000,65.1,57.223879,1.000000,1.133571,-0.000000,0.214975,122.033898,0.0,20.0
10.06.2020 20:19:43,1.142000,1.140000,1.142000,1.140000,67.0,57.234659,1.000000,1.133857,-0.000000,0.593846,143.109541,0.0,20.0
10.06.2020 20:56:08,1.138000,1.140000,1.140000,1.138000,60.0,57.220239,1.000000,1.134143,-25.000000,0.735945,101.905050,0.0,20.0
11.06.2020 05:58:29,1.136000,1.138000,1.138000,1.136000,56.8,57.205827,1.000000,1.134429,-37.500000,0.715149,70.109546,0.0,5.0
11.06.2020 07:07:03,1.134000,1.136000,1.136000,1.134000,53.7,57.191421,1.000000,1.134714,-50.000000,0.535617,38.272816,0.0,7.0
11.06.2020 10:33:17,1.138000,1.136000,1.138000,1.136000,58.5,64.316275,1.000000,1.135429,-25.000000,0.446540,73.893343,1.0,10.0
11.06.2020 11:32:59,1.140000,1.138000,1.140000,1.138000,60.8,71.427973,1.000000,1.136429,-14.285714,0.372404,103.808813,1.0,11.0
11.06.2020 13:22:33,1.136000,1.138000,1.138000,1.136000,54.5,64.298282,1.000000,1.136857,-50.000000,0.155575,54.651163,1.0,13.0
11.06.2020 14:20:40,1.134000,1.136000,1.136000,1.134000,51.6,57.176963,1.000000,1.137000,-80.000000,0.001278,13.480392,1.0,14.0
11.06.2020 16:06:52,1.138000,1.136000,1.138000,1.136000,56.5,57.187722,1.000000,1.137286,-50.000000,0.006920,62.068966,1.0,16.0
11.06.2020 16:13:59,1.140000,1.138000,1.140000,1.138000,58.8,57.198476,1.000000,1.137571,-25.000000,0.000486,103.603604,1.0,16.0
11.06.2020 19:00:11,1.136000,1.138000,1.138000,1.136000,52.9,50.058612,1.000000,1.137429,-75.000000,0.005269,39.276486,0.0,19.0
11.06.2020 19:14:29,1.134000,1.136000,1.136000,1.134000,50.2,50.058612,1.000000,1.137429,-100.000000,0.177239,-10.320478,0.0,19.0
11.06.2020 19:40:01,1.132000,1.134000,1.134000,1.132000,47.5,42.928933,1.000000,1.137000,-100.000000,0.316523,-61.120543,0.0,19.0
11.06.2020 20:58:16,1.130000,1.132000,1.132000,1.130000,45.0,35.791503,1.000000,1.136286,-100.000000,0.385969,-106.763555,0.0,20.0
12.06.2020 03:00:44,1.128000,1.130000,1.130000,1.128000,42.5,28.640919,1.000000,1.135286,-100.000000,0.403386,-146.666667,0.0,3.0
12.06.2020 09:56:02,1.132000,1.130000,1.132000,1.130000,48.6,35.773620,1.000000,1.134857,-66.666667,0.407851,-75.634518,1.0,9.0
12.06.2020 10:40:41,1.134000,1.132000,1.134000,1.132000,51.3,42.914691,1.000000,1.134714,-50.000000,0.390375,-25.815879,1.0,10.0
12.06.2020 12:50:35,1.130000,1.132000,1.132000,1.130000,46.0,42.925498,1.000000,1.134429,-83.333333,0.584307,-82.104228,1.0,12.0
12.06.2020 16:36:26,1.128000,1.130000,1.130000,1.128000,43.6,35.784478,1.000000,1.133714,-100.000000,0.628644,-118.228921,1.0,16.0
12.06.2020 16:51:44,1.126000,1.128000,1.128000,1.126000,41.3,28.630269,1.000000,1.132714,-100.000000,0.632421,-150.561798,1.0,16.0
12.06.2020 16:58:41,1.124000,1.126000,1.126000,1.124000,39.0,28.651945,1.000000,1.131857,-100.000000,0.703538,-180.060163,1.0,16.0
12.06.2020 19:25:01,1.122000,1.124000,1.124000,1.122000,36.8,28.673654,1.000000,1.131000,-100.000000,0.816641,-207.081103,0.0,19.0
12.06.2020 22:52:28,1.126000,1.124000,1.126000,1.124000,43.6,28.619571,1.000000,1.130143,-77.777778,0.768883,-148.952983,0.0,22.0
15.06.2020 15:54:28,1.128000,1.126000,1.128000,1.126000,46.7,28.565406,1.000000,1.129286,-62.500000,0.632421,-106.722370,1.0,15.0
15.06.2020 19:53:51,1.130000,1.128000,1.130000,1.128000,49.6,35.723323,1.000000,1.128857,-42.857143,0.381963,-67.641682,0.0,19.0
15.06.2020 20:05:01,1.132000,1.130000,1.132000,1.130000,52.5,42.889686,1.000000,1.128714,-16.666667,0.109877,-31.360113,0.0,20.0
16.06.2020 04:31:01,1.134000,1.132000,1.134000,1.132000,55.2,50.059057,1.000000,1.128857,-0.000000,0.000106,2.457002,0.0,4.0
16.06.2020 13:40:17,1.130000,1.132000,1.132000,1.130000,49.1,50.059057,1.000000,1.128857,-33.333333,0.005199,-38.614219,1.0,13.0
16.06.2020 15:13:01,1.128000,1.130000,1.130000,1.128000,46.4,50.059057,1.000000,1.128857,-50.000000,0.000106,-65.690825,1.0,15.0
16.06.2020 16:18:12,1.126000,1.128000,1.128000,1.126000,43.8,42.913203,1.000000,1.128429,-66.666667,0.001334,-90.909091,1.0,16.0
16.06.2020 16:44:08,1.124000,1.126000,1.126000,1.124000,41.2,35.759520,1.000000,1.127714,-83.333333,0.012308,-115.315315,1.0,16.0
17.06.2020 08:07:48,1.128000,1.126000,1.128000,1.126000,47.7,42.907816,1.000000,1.127571,-50.000000,0.048649,-67.702553,1.0,8.0
17.06.2020 11:15:14,1.124000,1.126000,1.126000,1.124000,42.7,42.918691,1.000000,1.127286,-83.333333,0.010660,-108.571429,1.0,11.0
17.06.2020 15:57:17,1.122000,1.124000,1.124000,1.122000,40.3,42.929570,1.000000,1.127000,-100.000000,0.015789,-135.689852,1.0,15.0
18.06.2020 06:52:57,1.126000,1.124000,1.126000,1.124000,46.6,50.059147,1.000000,1.127143,-66.666667,0.077347,-80.043860,0.0,6.0
18.06.2020 14:05:19,1.122000,1.124000,1.124000,1.122000,41.9,50.059147,1.000000,1.127143,-100.000000,0.421114,-116.945996,1.0,14.0
18.06.2020 18:39:36,1.120000,1.122000,1.122000,1.120000,39.7,42.940456,1.000000,1.126714,-100.000000,0.676531,-145.593870,0.0,18.0
19.06.2020 14:30:57,1.124000,1.122000,1.124000,1.122000,45.7,42.925984,1.000000,1.126429,-71.428571,0.722147,-92.996556,1.0,14.0
19.06.2020 16:42:57,1.120000,1.122000,1.122000,1.120000,41.3,35.784977,1.000000,1.125714,-100.000000,0.765845,-129.155522,1.0,16.0
19.06.2020 16:50:26,1.118000,1.120000,1.120000,1.118000,39.2,28.630688,1.000000,1.124714,-100.000000,0.769213,-153.875969,1.0,16.0
22.06.2020 10:41:20,1.122000,1.120000,1.122000,1.120000,45.1,28.576270,1.000000,1.123857,-71.428571,0.678193,-100.753669,1.0,10.0
22.06.2020 15:46:53,1.124000,1.122000,1.124000,1.122000,47.8,35.730632,1.000000,1.123429,-50.000000,0.444174,-60.344828,1.0,15.0
22.06.2020 16:45:20,1.126000,1.124000,1.126000,1.124000,50.5,42.893476,1.000000,1.123286,-20.000000,0.141599,-19.666524,1.0,16.0
23.06.2020 01:52:18,1.128000,1.126000,1.128000,1.126000,53.0,50.059342,1.000000,1.123429,-0.000000,0.001371,22.072072,0.0,1.0
23.06.2020 03:20:12,1.124000,1.126000,1.126000,1.124000,47.7,50.059342,1.000000,1.123429,-40.000000,0.000152,-30.303030,0.0,3.0
23.06.2020 09:15:02,1.128000,1.126000,1.128000,1.126000,52.8,50.059342,1.000000,1.123429,-0.000000,0.165880,28.855251,1.0,9.0
23.06.2020 09:53:52,1.130000,1.128000,1.130000,1.128000,55.2,57.222764,1.000000,1.123857,-0.000000,0.360452,77.799802,1.0,9.0
23.06.2020 14:16:44,1.132000,1.130000,1.132000,1.130000,57.4,64.378282,1.000000,1.124571,-0.000000,0.480333,127.527216,1.0,14.0
23.06.2020 16:12:20,1.134000,1.132000,1.134000,1.132000,59.7,64.396377,1.000000,1.125143,-0.000000,0.750913,168.631471,1.0,16.0
24.06.2020 09:29:04,1.130000,1.132000,1.132000,1.130000,53.6,64.363683,1.000000,1.125714,-25.000000,0.781190,98.448109,1.0,9.0
24.06.2020 11:14:04,1.128000,1.130000,1.130000,1.128000,50.9,64.331022,1.000000,1.126286,-37.500000,0.675365,49.582947,1.0,11.0
24.06.2020 16:09:06,1.126000,1.128000,1.128000,1.126000,48.2,57.193591,1.000000,1.126429,-50.000000,0.566780,5.057471,1.0,16.0
25.06.2020 08:26:45,1.124000,1.126000,1.126000,1.124000,45.6,57.179086,1.000000,1.126714,-62.500000,0.281206,-37.195994,1.0,8.0
25.06.2020 11:42:18,1.122000,1.124000,1.124000,1.122000,43.2,57.164589,1.000000,1.127000,-85.714286,0.015789,-75.979235,1.0,11.0
25.06.2020 13:41:33,1.120000,1.122000,1.122000,1.120000,40.8,50.059162,1.000000,1.126857,-100.000000,0.074789,-109.425287,1.0,13.0
29.06.2020 04:27:54,1.124000,1.122000,1.124000,1.122000,47.1,50.059162,1.000000,1.126857,-71.428571,0.213517,-48.050771,0.0,4.0
29.06.2020 08:24:09,1.126000,1.124000,1.126000,1.124000,50.0,50.059162,1.000000,1.126857,-57.142857,0.269008,-1.897533,1.0,8.0
29.06.2020 12:21:50,1.128000,1.126000,1.128000,1.126000,52.7,50.059162,1.000000,1.126857,-42.857143,0.196443,47.395833,1.0,12.0
29.06.2020 16:25:02,1.124000,1.126000,1.126000,1.124000,47.1,50.059162,1.000000,1.126857,-71.428571,0.399200,-12.466125,1.0,16.0
29.06.2020 19:09:45,1.122000,1.124000,1.124000,1.122000,44.6,42.925984,1.000000,1.126429,-85.714286,0.498312,-60.383747,0.0,19.0
30.06.2020 11:50:51,1.120000,1.122000,1.122000,1.120000,42.1,35.784977,1.000000,1.125714,-100.000000,0.544424,-107.484524,1.0,11.0
30.06.2020 17:05:01,1.124000,1.122000,1.124000,1.122000,48.2,35.752370,1.000000,1.125143,-71.428571,0.411205,-35.040431,0.0,17.0
30.06.2020 17:18:41,1.126000,1.124000,1.126000,1.124000,51.0,35.719729,1.000000,1.124571,-50.000000,0.155979,13.093290,0.0,17.0
01.07.2020 06:56:40,1.122000,1.124000,1.124000,1.122000,45.7,35.737885,1.000000,1.124000,-80.000000,0.079920,-52.117264,0.0,6.0
01.07.2020 13:02:08,1.120000,1.122000,1.122000,1.120000,43.3,35.756060,1.000000,1.123429,-100.000000,0.068282,-97.760786,1.0,13.0
01.07.2020 16:00:46,1.124000,1.122000,1.124000,1.122000,49.1,42.906193,1.000000,1.123286,-50.000000,0.009665,-31.496063,1.0,16.0
01.07.2020 16:09:29,1.126000,1.124000,1.126000,1.124000,51.8,50.059342,1.000000,1.123429,-25.000000,0.005269,12.035583,1.0,16.0
02.07.2020 09:27:42,1.128000,1.126000,1.128000,1.126000,54.4,57.210051,1.000000,1.123857,-0.000000,0.037073,58.120587,1.0,9.0
02.07.2020 10:47:58,1.130000,1.128000,1.130000,1.128000,56.8,64.352871,1.000000,1.124571,-0.000000,0.060929,98.343132,1.0,10.0
02.07.2020 15:07:20,1.126000,1.128000,1.128000,1.126000,50.9,57.204556,1.000000,1.124714,-40.000000,0.076171,27.484144,1.0,15.0
02.07.2020 16:34:00,1.124000,1.126000,1.126000,1.124000,48.2,50.059282,1.000000,1.124571,-60.000000,0.095202,-24.170883,1.0,16.0
03.07.2020 12:14:24,1.122000,1.124000,1.124000,1.122000,45.5,42.911602,1.000000,1.124143,-80.000000,0.142053,-77.601411,1.0,12.0
06.07.2020 02:06:45,1.126000,1.124000,1.126000,1.124000,51.3,50.059297,1.000000,1.124286,-40.000000,0.194290,-6.993007,0.0,2.0
06.07.2020 05:32:43,1.128000,1.126000,1.128000,1.126000,53.9,57.204556,1.000000,1.124714,-20.000000,0.223021,45.454545,0.0,5.0
06.07.2020 08:46:14,1.130000,1.128000,1.130000,1.128000,56.4,64.341938,1.000000,1.125429,-0.000000,0.219954,92.688543,1.0,8.0
06.07.2020 13:54:12,1.132000,1.130000,1.132000,1.130000,58.8,64.360037,1.000000,1.126000,-0.000000,0.337305,135.734072,1.0,13.0
06.07.2020 15:36:50,1.134000,1.132000,1.134000,1.132000,61.1,64.378118,1.000000,1.126571,-0.000000,0.532225,172.522286,1.0,15.0
07.07.2020 08:13:08,1.130000,1.132000,1.132000,1.130000,54.5,64.345475,1.000000,1.127143,-28.571429,0.486972,105.263158,1.0,8.0
07.07.2020 10:28:28,1.128000,1.130000,1.130000,1.128000,51.5,64.312864,1.000000,1.127714,-50.000000,0.307692,64.598169,1.0,10.0
07.07.2020 11:04:30,1.126000,1.128000,1.128000,1.126000,48.6,57.184478,1.000000,1.127857,-66.666667,0.124178,23.255814,1.0,11.0
07.07.2020 14:58:27,1.130000,1.128000,1.130000,1.128000,54.1,57.195323,1.000000,1.128143,-33.333333,0.124178,91.993186,1.0,14.0
08.07.2020 15:35:27,1.132000,1.130000,1.132000,1.130000,56.7,57.206162,1.000000,1.128429,-16.666667,0.218377,136.871508,1.0,15.0
08.07.2020 16:08:44,1.134000,1.132000,1.134000,1.132000,59.1,57.216995,1.000000,1.128714,-0.000000,0.449816,167.621031,1.0,16.0
09.07.2020 05:46:56,1.136000,1.134000,1.136000,1.134000,61.4,64.367041,1.000000,1.129429,-0.000000,0.532225,190.130624,0.0,5.0
09.07.2020 11:08:07,1.132000,1.134000,1.134000,1.132000,54.7,64.334485,1.000000,1.130000,-28.571429,0.441854,115.646259,1.0,11.0
09.07.2020 16:45:13,1.130000,1.132000,1.132000,1.130000,51.7,64.301963,1.000000,1.130571,-50.000000,0.219954,69.968196,1.0,16.0
10.07.2020 02:45:34,1.128000,1.130000,1.130000,1.128000,48.8,57.178958,1.000000,1.130714,-80.000000,0.027239,26.903785,0.0,2.0
10.07.2020 08:17:51,1.126000,1.128000,1.128000,1.126000,46.0,50.058967,1.000000,1.130571,-100.000000,0.025743,-13.793103,1.0,8.0
10.07.2020 13:13:25,1.130000,1.128000,1.130000,1.128000,51.9,50.058967,1.000000,1.130571,-60.000000,0.044021,37.658802,1.0,13.0
10.07.2020 16:43:37,1.132000,1.130000,1.132000,1.130000,54.6,50.058967,1.000000,1.130571,-40.000000,0.007464,72.892938,1.0,16.0
13.07.2020 15:27:56,1.134000,1.132000,1.134000,1.132000,57.2,50.058967,1.000000,1.130571,-20.000000,0.044021,106.944444,1.0,15.0
13.07.2020 16:08:42,1.136000,1.134000,1.136000,1.134000,59.6,57.215041,1.000000,1.131000,-0.000000,0.130785,145.114943,1.0,16.0
14.07.2020 13:36:22,1.138000,1.136000,1.138000,1.136000,62.0,64.363269,1.000000,1.131714,-0.000000,0.194671,177.304965,1.0,13.0
14.07.2020 16:22:22,1.140000,1.138000,1.140000,1.138000,64.2,71.498255,1.000000,1.132714,-0.000000,0.218846,196.868009,1.0,16.0
15.07.2020 02:08:47,1.142000,1.140000,1.142000,1.140000,66.3,71.519812,1.000000,1.133571,-0.000000,0.319964,211.261643,0.0,2.0
15.07.2020 10:02:39,1.144000,1.142000,1.144000,1.142000,68.4,71.541336,1.000000,1.134429,-0.000000,0.462451,228.349673,1.0,10.0
16.07.2020 07:22:18,1.140000,1.142000,1.142000,1.140000,60.5,64.373846,1.000000,1.134857,-22.222222,0.586330,159.082218,0.0,7.0
16.07.2020 12:00:14,1.138000,1.140000,1.140000,1.138000,57.0,57.214786,1.000000,1.135000,-33.333333,0.729460,112.200436,1.0,12.0
16.07.2020 14:31:54,1.142000,1.140000,1.142000,1.140000,61.8,64.362996,1.000000,1.135714,-11.111111,0.799837,143.605870,1.0,14.0
16.07.2020 16:25:01,1.144000,1.142000,1.144000,1.142000,63.9,71.498010,1.000000,1.136714,-0.000000,0.821946,155.708211,1.0,16.0
16.07.2020 19:10:17,1.140000,1.142000,1.142000,1.140000,57.0,71.444123,1.000000,1.137571,-22.222222,0.710522,103.555833,0.0,19.0
16.07.2020 19:38:22,1.138000,1.140000,1.140000,1.138000,53.8,71.390318,1.000000,1.138429,-37.500000,0.500311,66.707466,0.0,19.0
17.07.2020 11:31:26,1.142000,1.140000,1.142000,1.140000,58.7,71.411848,1.000000,1.139286,-14.285714,0.403386,98.186366,1.0,11.0
17.07.2020 18:45:16,1.144000,1.142000,1.144000,1.142000,61.0,71.433346,1.000000,1.140143,-0.000000,0.348232,118.750000,0.0,18.0
20.07.2020 08:04:11,1.146000,1.144000,1.146000,1.144000,63.1,71.454811,1.000000,1.141000,-0.000000,0.330909,137.146371,1.0,8.0
20.07.2020 14:58:49,1.142000,1.144000,1.144000,1.142000,56.4,64.316114,1.000000,1.141429,-40.000000,0.189673,91.637011,1.0,14.0
21.07.2020 02:05:22,1.146000,1.144000,1.146000,1.144000,60.9,64.333973,1.000000,1.142000,-0.000000,0.204595,119.337979,0.0,2.0
21.07.2020 16:24:32,1.148000,1.146000,1.148000,1.146000,63.0,64.351813,1.000000,1.142571,-0.000000,0.294897,132.775453,1.0,16.0
21.07.2020 18:22:46,1.150000,1.148000,1.150000,1.148000,64.9,64.369636,1.000000,1.143143,-0.000000,0.462175,146.174863,0.0,18.0
21.07.2020 19:31:01,1.152000,1.150000,1.152000,1.150000,66.8,64.387441,1.000000,1.143714,-0.000000,0.706956,159.220146,0.0,19.0
22.07.2020 01:47:36,1.154000,1.152000,1.154000,1.152000,68.7,71.534973,1.000000,1.144714,-0.000000,0.766109,173.983740,0.0,1.0
22.07.2020 12:08:46,1.156000,1.154000,1.156000,1.154000,70.4,78.664062,1.000000,1.146000,-0.000000,0.778162,184.126984,1.0,12.0
22.07.2020 12:22:01,1.158000,1.156000,1.158000,1.156000,72.1,78.685325,1.000000,1.147143,-0.000000,0.847385,192.307692,1.0,12.0
